2022-05-10 10:59:56,594 INFO  Logger.cs: 70 - 
2022-05-10 11:16:20,934 INFO  ExportHelperExtension.cs: 338 - Creating joint link_1
2022-05-10 11:16:21,110 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child link_1 failed
2022-05-10 11:16:21,114 INFO  ExportHelperExtension.cs: 338 - Creating joint link_2
2022-05-10 11:16:21,156 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent link_1 to child link_2 failed
2022-05-10 11:16:21,270 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link2_learn.SLDASM
2022-05-10 11:16:21,274 INFO  ExportHelperExtension.cs: 1142 - Found 49 in link2_learn.SLDASM
2022-05-10 11:16:21,275 INFO  ExportHelperExtension.cs: 1152 - Found 3 features of type [CoordSys] in link2_learn.SLDASM
2022-05-10 11:16:21,275 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-05-10 11:16:21,276 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2022-05-10 11:16:21,276 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 连杆1-1
2022-05-10 11:16:21,277 INFO  ExportHelperExtension.cs: 1142 - Found 34 in 连杆1-1
2022-05-10 11:16:21,277 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 连杆1-1
2022-05-10 11:16:21,278 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 连杆2-1
2022-05-10 11:16:21,278 INFO  ExportHelperExtension.cs: 1142 - Found 32 in 连杆2-1
2022-05-10 11:16:21,278 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 连杆2-1
2022-05-10 11:16:21,279 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 基座-1
2022-05-10 11:16:21,279 INFO  ExportHelperExtension.cs: 1142 - Found 37 in 基座-1
2022-05-10 11:16:21,280 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 基座-1
2022-05-10 11:16:21,280 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link2_learn.SLDASM
2022-05-10 11:16:21,281 INFO  ExportHelperExtension.cs: 1142 - Found 49 in link2_learn.SLDASM
2022-05-10 11:16:21,281 INFO  ExportHelperExtension.cs: 1152 - Found 2 features of type [RefAxis] in link2_learn.SLDASM
2022-05-10 11:16:21,282 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-05-10 11:16:21,282 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2022-05-10 11:16:21,283 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 连杆1-1
2022-05-10 11:16:21,283 INFO  ExportHelperExtension.cs: 1142 - Found 34 in 连杆1-1
2022-05-10 11:16:21,284 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 连杆1-1
2022-05-10 11:16:21,284 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 连杆2-1
2022-05-10 11:16:21,284 INFO  ExportHelperExtension.cs: 1142 - Found 32 in 连杆2-1
2022-05-10 11:16:21,285 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 连杆2-1
2022-05-10 11:16:21,285 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 基座-1
2022-05-10 11:16:21,285 INFO  ExportHelperExtension.cs: 1142 - Found 37 in 基座-1
2022-05-10 11:16:21,286 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 基座-1
2022-05-10 11:16:21,351 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-10 11:22:35,456 INFO  AssemblyExportForm.cs: 254 - Completing URDF export
2022-05-10 11:22:35,458 INFO  Serialization.cs: 275 - URDF Configuration found
